,Date,datetime,Open,High,Low,Close
5621,2007-07-20,2007-07-20,18148.6,18223.04,18124.74,18157.93
5622,2007-07-23,2007-07-23,17995.71,18009.47,17892.75,17963.64
5623,2007-07-24,2007-07-24,17998.76,18018.94,17906.11,18002.03
5624,2007-07-25,2007-07-25,17810.97,17881.31,17733.96,17858.42
5625,2007-07-26,2007-07-26,17807.23,17861.47,17678.98,17702.09
5626,2007-07-27,2007-07-27,17454.59,17454.59,17196.16,17283.81
5627,2007-07-30,2007-07-30,17138.53,17289.3,17042.66,17289.3
5628,2007-07-31,2007-07-31,17318.01,17318.01,17195.29,17248.89
5629,2007-08-01,2007-08-01,17169.2,17169.2,16845.54,16870.98
5630,2007-08-02,2007-08-02,16956.33,16999.16,16652.8,16984.11
5631,2007-08-03,2007-08-03,17019.8,17102.07,16913.27,16979.86
5632,2007-08-06,2007-08-06,16781.14,16951.98,16675.39,16914.46
5633,2007-08-07,2007-08-07,17009.63,17049.45,16863.46,16921.77
5634,2007-08-08,2007-08-08,16930.39,17085.1,16911.68,17029.28
5635,2007-08-09,2007-08-09,17170.36,17274.33,17148.95,17170.6
5636,2007-08-10,2007-08-10,16923.21,16948.96,16651.71,16764.09
5637,2007-08-13,2007-08-13,16791.8,16948.4,16725.55,16800.05
5638,2007-08-14,2007-08-14,16824.63,16855.05,16747.94,16844.61
5639,2007-08-15,2007-08-15,16659.07,16667.36,16433.3,16475.61
5640,2007-08-16,2007-08-16,16296.4,16296.4,15859.46,16148.49
5641,2007-08-17,2007-08-17,16035.38,16062.59,15262.1,15273.68
5642,2007-08-20,2007-08-20,15477.26,15940.61,15477.26,15732.48
5643,2007-08-21,2007-08-21,15773.86,16101.64,15754.51,15901.34
5644,2007-08-22,2007-08-22,15866.6,15957.96,15787.96,15900.64
5645,2007-08-23,2007-08-23,16093.82,16333.36,16093.82,16316.32
5646,2007-08-24,2007-08-24,16286.01,16329.96,16188.08,16248.97
5647,2007-08-27,2007-08-27,16429.01,16504.72,16263.95,16301.39
5648,2007-08-28,2007-08-28,16214.09,16343.28,16192.84,16287.49
5649,2007-08-29,2007-08-29,16068.1,16068.1,15830.28,16012.83
5650,2007-08-30,2007-08-30,16182.09,16269.66,16091.28,16153.82
5651,2007-08-31,2007-08-31,16270.99,16569.09,16266.23,16569.09
5652,2007-09-03,2007-09-03,16511.07,16575.97,16452.74,16524.93
5653,2007-09-04,2007-09-04,16445.73,16511.64,16392.21,16420.47
5654,2007-09-05,2007-09-05,16506.11,16553.22,16154.9,16158.45
5655,2007-09-06,2007-09-06,16003.88,16257.0,15840.05,16257.0
5656,2007-09-07,2007-09-07,16179.78,16230.58,16027.93,16122.16
5657,2007-09-10,2007-09-10,15906.52,15906.52,15651.83,15764.97
5658,2007-09-11,2007-09-11,15787.86,15940.38,15610.65,15877.67
5659,2007-09-12,2007-09-12,15978.78,16032.26,15731.32,15797.6
5660,2007-09-13,2007-09-13,15886.76,15931.09,15802.36,15821.19
5661,2007-09-14,2007-09-14,15895.05,16142.08,15877.09,16127.42
5662,2007-09-18,2007-09-18,16037.49,16037.49,15780.9,15801.8
5663,2007-09-19,2007-09-19,16038.12,16386.17,16038.12,16381.54
5664,2007-09-20,2007-09-20,16474.66,16491.45,16344.28,16413.79
5665,2007-09-21,2007-09-21,16284.43,16353.97,16245.94,16312.61
5666,2007-09-25,2007-09-25,16317.19,16434.8,16240.26,16401.73
5667,2007-09-26,2007-09-26,16388.51,16457.72,16388.51,16435.74
5668,2007-09-27,2007-09-27,16551.94,16868.94,16551.94,16832.22
5669,2007-09-28,2007-09-28,16903.64,16929.26,16755.21,16785.69
5670,2007-10-01,2007-10-01,16773.1,16899.84,16685.8,16845.96
5671,2007-10-02,2007-10-02,17027.92,17072.67,16986.38,17046.78
5672,2007-10-03,2007-10-03,17066.14,17205.42,17017.77,17199.89
5673,2007-10-04,2007-10-04,17085.32,17160.47,17043.76,17092.49
5674,2007-10-05,2007-10-05,17070.61,17144.35,17032.75,17065.04
5675,2007-10-09,2007-10-09,17166.17,17237.4,17133.52,17159.9
5676,2007-10-10,2007-10-10,17231.14,17254.52,17146.39,17177.89
5677,2007-10-11,2007-10-11,17188.81,17488.97,17154.75,17458.98
5678,2007-10-12,2007-10-12,17417.94,17441.75,17280.6,17331.17
5679,2007-10-15,2007-10-15,17399.67,17430.09,17292.13,17358.15
5680,2007-10-16,2007-10-16,17267.07,17283.05,17104.2,17137.92
5681,2007-10-17,2007-10-17,17114.2,17114.2,16795.74,16955.31
5682,2007-10-18,2007-10-18,16974.69,17147.73,16974.69,17106.09
5683,2007-10-19,2007-10-19,16965.0,16965.0,16711.57,16814.37
5684,2007-10-22,2007-10-22,16563.57,16563.57,16264.7,16438.47
5685,2007-10-23,2007-10-23,16486.71,16554.91,16416.92,16450.58
5686,2007-10-24,2007-10-24,16518.0,16578.59,16330.33,16358.39
5687,2007-10-25,2007-10-25,16368.02,16438.57,16199.02,16284.17
5688,2007-10-26,2007-10-26,16358.61,16505.63,16348.86,16505.63
5689,2007-10-29,2007-10-29,16613.3,16774.18,16613.3,16698.08
5690,2007-10-30,2007-10-30,16655.31,16682.87,16492.56,16651.01
5691,2007-10-31,2007-10-31,16620.59,16738.98,16552.54,16737.63
5692,2007-11-01,2007-11-01,16812.9,16887.04,16795.55,16870.4
5693,2007-11-02,2007-11-02,16647.4,16654.73,16484.54,16517.48
5694,2007-11-05,2007-11-05,16458.14,16458.14,16211.79,16268.92
5695,2007-11-06,2007-11-06,16152.58,16353.93,16144.4,16249.63
5696,2007-11-07,2007-11-07,16325.18,16326.58,16081.03,16096.68
5697,2007-11-08,2007-11-08,15889.03,15891.23,15626.06,15771.57
5698,2007-11-09,2007-11-09,15675.48,15834.97,15566.12,15583.42
5699,2007-11-12,2007-11-12,15377.37,15386.8,14998.51,15197.09
5700,2007-11-13,2007-11-13,15148.16,15235.56,14988.77,15126.63
5701,2007-11-14,2007-11-14,15311.38,15504.99,15287.26,15499.56
5702,2007-11-15,2007-11-15,15536.35,15587.31,15396.3,15396.3
5703,2007-11-16,2007-11-16,15238.73,15238.73,15030.02,15154.61
5704,2007-11-19,2007-11-19,15177.17,15302.76,15040.1,15042.56
5705,2007-11-20,2007-11-20,14868.98,15222.24,14751.27,15211.52
5706,2007-11-21,2007-11-21,15113.83,15154.31,14770.22,14837.66
5707,2007-11-22,2007-11-22,14726.62,15000.18,14669.85,14888.77
5708,2007-11-26,2007-11-26,14921.57,15295.21,14912.83,15135.21
5709,2007-11-27,2007-11-27,14953.93,15312.55,14801.87,15222.85
5710,2007-11-28,2007-11-28,15271.14,15280.91,15089.35,15153.78
5711,2007-11-29,2007-11-29,15339.61,15555.04,15339.61,15513.74
5712,2007-11-30,2007-11-30,15520.53,15751.2,15520.53,15680.67
5713,2007-12-03,2007-12-03,15747.47,15799.69,15577.69,15628.97
5714,2007-12-04,2007-12-04,15613.89,15683.18,15446.47,15480.19
5715,2007-12-05,2007-12-05,15418.95,15621.54,15365.39,15608.88
5716,2007-12-06,2007-12-06,15782.4,15898.26,15740.94,15874.08
5717,2007-12-07,2007-12-07,15992.24,16107.65,15948.54,15956.37
5718,2007-12-10,2007-12-10,16007.33,16017.14,15826.25,15924.39
5719,2007-12-11,2007-12-11,16003.09,16075.61,15972.45,16044.72
5720,2007-12-12,2007-12-12,15828.65,15963.43,15700.15,15932.26
5721,2007-12-13,2007-12-13,15818.48,15833.1,15532.53,15536.52
5722,2007-12-14,2007-12-14,15547.19,15697.05,15433.77,15514.51
5723,2007-12-17,2007-12-17,15433.3,15508.5,15219.07,15249.79
5724,2007-12-18,2007-12-18,15099.2,15301.69,15004.41,15207.86
5725,2007-12-19,2007-12-19,15165.09,15267.75,15030.51,15030.51
5726,2007-12-20,2007-12-20,15151.37,15161.66,15017.97,15031.6
5727,2007-12-21,2007-12-21,15044.35,15275.61,14998.01,15257.0
5728,2007-12-25,2007-12-25,15441.33,15583.39,15441.33,15552.59
5729,2007-12-26,2007-12-26,15613.96,15653.54,15559.47,15653.54
5730,2007-12-27,2007-12-27,15616.41,15628.31,15535.51,15564.69
5731,2007-12-28,2007-12-28,15413.37,15413.37,15240.96,15307.78
5732,2008-01-04,2008-01-04,15155.73,15156.66,14542.58,14691.41
5733,2008-01-07,2008-01-07,14549.38,14667.85,14438.61,14500.55
5734,2008-01-08,2008-01-08,14429.3,14547.8,14365.86,14528.67
5735,2008-01-09,2008-01-09,14364.71,14602.65,14271.57,14599.16
5736,2008-01-10,2008-01-10,14546.32,14584.73,14388.11,14388.11
5737,2008-01-11,2008-01-11,14419.43,14447.49,14096.54,14110.79
5738,2008-01-15,2008-01-15,14134.91,14224.0,13915.15,13972.63
5739,2008-01-16,2008-01-16,13796.73,13841.93,13500.59,13504.51
5740,2008-01-17,2008-01-17,13596.38,13803.08,13472.45,13783.45
5741,2008-01-18,2008-01-18,13577.5,13902.64,13365.32,13861.29
5742,2008-01-21,2008-01-21,13701.43,13704.65,13320.51,13325.94
5743,2008-01-22,2008-01-22,13125.23,13125.23,12572.68,12573.05
5744,2008-01-23,2008-01-23,12756.31,13063.78,12619.78,12829.06
5745,2008-01-24,2008-01-24,12952.5,13134.77,12952.5,13092.78
5746,2008-01-25,2008-01-25,13258.77,13647.16,13248.89,13629.16
5747,2008-01-28,2008-01-28,13482.84,13501.86,13087.91,13087.91
5748,2008-01-29,2008-01-29,13246.69,13506.81,13224.66,13478.86
5749,2008-01-30,2008-01-30,13500.52,13514.13,13271.13,13345.03
5750,2008-01-31,2008-01-31,13227.48,13622.68,13154.77,13592.47
5751,2008-02-01,2008-02-01,13517.74,13648.39,13444.08,13497.16
5752,2008-02-04,2008-02-04,13642.6,13889.24,13642.6,13859.7
5753,2008-02-05,2008-02-05,13806.17,13821.92,13665.64,13745.5
5754,2008-02-06,2008-02-06,13548.53,13552.19,13099.24,13099.24
5755,2008-02-07,2008-02-07,13077.25,13244.19,12972.55,13207.15
5756,2008-02-08,2008-02-08,13143.08,13279.52,12997.88,13017.24
5757,2008-02-12,2008-02-12,12998.87,13138.28,12923.42,13021.96
5758,2008-02-13,2008-02-13,13162.95,13240.26,13036.62,13068.3
5759,2008-02-14,2008-02-14,13254.59,13626.45,13251.86,13626.45
5760,2008-02-15,2008-02-15,13508.53,13666.68,13356.39,13622.56
5761,2008-02-18,2008-02-18,13627.31,13822.45,13627.31,13635.4
5762,2008-02-19,2008-02-19,13761.76,13853.21,13691.88,13757.91
5763,2008-02-20,2008-02-20,13729.75,13729.75,13310.37,13310.37
5764,2008-02-21,2008-02-21,13462.72,13783.97,13439.59,13688.28
5765,2008-02-22,2008-02-22,13530.19,13540.62,13378.72,13500.46
5766,2008-02-25,2008-02-25,13612.31,13969.18,13612.31,13914.57
5767,2008-02-26,2008-02-26,14036.89,14053.85,13803.46,13824.72
5768,2008-02-27,2008-02-27,14007.32,14105.47,13956.44,14031.3
5769,2008-02-28,2008-02-28,13877.88,13962.3,13794.71,13925.51
5770,2008-02-29,2008-02-29,13735.44,13738.56,13533.25,13603.02
5771,2008-03-03,2008-03-03,13412.87,13413.63,12992.18,12992.18
5772,2008-03-04,2008-03-04,13080.29,13110.39,12883.07,12992.28
5773,2008-03-05,2008-03-05,12973.03,13044.01,12919.81,12972.06
5774,2008-03-06,2008-03-06,13068.89,13365.22,13050.55,13215.42
5775,2008-03-07,2008-03-07,13024.61,13024.61,12744.52,12782.8
5776,2008-03-10,2008-03-10,12716.84,12777.07,12527.07,12532.13
5777,2008-03-11,2008-03-11,12392.31,12674.89,12352.79,12658.28
5778,2008-03-12,2008-03-12,12841.88,13071.22,12799.42,12861.13
5779,2008-03-13,2008-03-13,12741.26,12772.37,12351.72,12433.44
5780,2008-03-14,2008-03-14,12509.81,12582.57,12167.09,12241.6
5781,2008-03-17,2008-03-17,12089.03,12132.69,11691.0,11787.51
5782,2008-03-18,2008-03-18,11828.99,11995.06,11793.6,11964.16
5783,2008-03-19,2008-03-19,12142.33,12374.75,12142.33,12260.44
5784,2008-03-21,2008-03-21,12331.64,12496.41,12308.03,12482.57
5785,2008-03-24,2008-03-24,12473.06,12582.46,12438.2,12480.09
5786,2008-03-25,2008-03-25,12639.74,12791.24,12572.77,12745.22
5787,2008-03-26,2008-03-26,12648.97,12711.78,12591.01,12706.63
5788,2008-03-27,2008-03-27,12618.42,12621.56,12475.88,12604.58
5789,2008-03-28,2008-03-28,12594.34,12874.45,12507.68,12820.47
5790,2008-03-31,2008-03-31,12709.28,12709.28,12430.63,12525.54
5791,2008-04-01,2008-04-01,12539.8,12779.14,12521.84,12656.42
5792,2008-04-02,2008-04-02,12836.41,13189.36,12836.41,13189.36
5793,2008-04-03,2008-04-03,13190.16,13389.9,13137.1,13389.9
5794,2008-04-04,2008-04-04,13286.35,13360.81,13220.0,13293.22
5795,2008-04-07,2008-04-07,13240.56,13485.9,13228.86,13450.23
5796,2008-04-08,2008-04-08,13373.96,13402.91,13225.76,13250.43
5797,2008-04-09,2008-04-09,13295.16,13348.38,12998.54,13111.89
5798,2008-04-10,2008-04-10,13029.81,13062.46,12898.49,12945.3
5799,2008-04-11,2008-04-11,13061.77,13329.4,13040.35,13323.73
5800,2008-04-14,2008-04-14,13132.67,13132.67,12858.63,12917.51
5801,2008-04-15,2008-04-15,12952.65,13052.82,12875.92,12990.58
5802,2008-04-16,2008-04-16,13130.66,13222.43,13112.07,13146.13
5803,2008-04-17,2008-04-17,13315.83,13495.94,13313.06,13398.3
5804,2008-04-18,2008-04-18,13426.26,13485.04,13323.74,13476.45
5805,2008-04-21,2008-04-21,13639.85,13739.44,13639.77,13696.55
5806,2008-04-22,2008-04-22,13587.51,13608.17,13519.12,13547.82
5807,2008-04-23,2008-04-23,13455.56,13717.05,13449.04,13579.16
5808,2008-04-24,2008-04-24,13613.83,13654.78,13497.16,13540.87
5809,2008-04-25,2008-04-25,13614.53,13886.37,13614.53,13863.47
5810,2008-04-28,2008-04-28,13907.97,14003.28,13745.61,13894.37
5811,2008-04-30,2008-04-30,13802.94,13976.1,13766.24,13849.99
5812,2008-05-01,2008-05-01,13802.59,13884.63,13727.07,13766.86
5813,2008-05-02,2008-05-02,13944.26,14072.92,13944.26,14049.26
5814,2008-05-07,2008-05-07,14147.57,14208.67,14022.79,14102.48
5815,2008-05-08,2008-05-08,14008.19,14036.31,13930.28,13943.26
5816,2008-05-09,2008-05-09,13941.3,13946.51,13639.99,13655.34
5817,2008-05-12,2008-05-12,13565.91,13793.41,13540.68,13743.36
5818,2008-05-13,2008-05-13,13814.39,13976.92,13734.5,13953.73
5819,2008-05-14,2008-05-14,13961.96,14121.94,13877.4,14118.55
5820,2008-05-15,2008-05-15,14167.02,14352.84,14167.02,14251.74
5821,2008-05-16,2008-05-16,14363.62,14392.53,14194.91,14219.48
5822,2008-05-19,2008-05-19,14294.52,14343.19,14219.08,14269.61
5823,2008-05-20,2008-05-20,14220.12,14286.67,14121.92,14160.09
5824,2008-05-21,2008-05-21,14002.52,14041.24,13847.18,13926.3
5825,2008-05-22,2008-05-22,13772.65,13984.81,13658.02,13978.46
5826,2008-05-23,2008-05-23,13945.1,14157.24,13925.38,14012.2
5827,2008-05-26,2008-05-26,13875.98,13883.51,13670.92,13690.19
5828,2008-05-27,2008-05-27,13750.82,13931.23,13750.82,13893.31
5829,2008-05-28,2008-05-28,13937.14,13979.39,13665.57,13709.44
5830,2008-05-29,2008-05-29,13832.65,14147.89,13832.65,14124.47
5831,2008-05-30,2008-05-30,14195.66,14366.63,14192.17,14338.54
5832,2008-06-02,2008-06-02,14342.96,14461.03,14189.97,14440.14
5833,2008-06-03,2008-06-03,14275.61,14289.47,14127.75,14209.17
5834,2008-06-04,2008-06-04,14270.07,14435.57,14250.11,14435.57
5835,2008-06-05,2008-06-05,14392.59,14392.59,14262.02,14341.12
5836,2008-06-06,2008-06-06,14530.36,14601.27,14489.44,14489.44
5837,2008-06-09,2008-06-09,14275.34,14278.84,14117.79,14181.38
5838,2008-06-10,2008-06-10,14281.36,14308.89,13983.56,14021.17
5839,2008-06-11,2008-06-11,14137.54,14194.48,13993.57,14183.48
5840,2008-06-12,2008-06-12,14010.32,14010.32,13826.07,13888.6
5841,2008-06-13,2008-06-13,14011.12,14041.34,13810.38,13973.73
5842,2008-06-16,2008-06-16,14118.23,14369.09,14103.5,14354.37
5843,2008-06-17,2008-06-17,14387.0,14387.0,14299.67,14348.37
5844,2008-06-18,2008-06-18,14301.36,14469.99,14301.36,14452.82
5845,2008-06-19,2008-06-19,14324.71,14324.71,14069.16,14130.17
5846,2008-06-20,2008-06-20,14171.02,14190.0,13903.21,13942.08
5847,2008-06-23,2008-06-23,13769.44,13920.75,13667.84,13857.47
5848,2008-06-24,2008-06-24,13766.28,13877.49,13738.39,13849.56
5849,2008-06-25,2008-06-25,13820.78,13833.23,13635.68,13829.92
5850,2008-06-26,2008-06-26,13845.41,13950.56,13798.05,13822.32
5851,2008-06-27,2008-06-27,13605.26,13605.56,13453.35,13544.36
5852,2008-06-30,2008-06-30,13584.51,13598.48,13454.28,13481.38
5853,2008-07-01,2008-07-01,13514.86,13576.41,13448.35,13463.2
5854,2008-07-02,2008-07-02,13489.87,13489.87,13247.05,13286.37
5855,2008-07-03,2008-07-03,13161.78,13326.95,13118.89,13265.4
5856,2008-07-04,2008-07-04,13285.49,13288.55,13135.46,13237.89
5857,2008-07-07,2008-07-07,13212.8,13409.3,13169.55,13360.04
5858,2008-07-08,2008-07-08,13286.5,13294.97,12984.54,13033.1
5859,2008-07-09,2008-07-09,13169.89,13284.65,13038.77,13052.13
5860,2008-07-10,2008-07-10,12934.31,13139.85,12930.32,13067.21
5861,2008-07-11,2008-07-11,13063.5,13164.1,12918.22,13039.69
5862,2008-07-14,2008-07-14,13022.29,13185.9,12969.93,13010.16
5863,2008-07-15,2008-07-15,12902.13,12902.13,12715.81,12754.56
5864,2008-07-16,2008-07-16,12725.12,12815.4,12671.34,12760.8
5865,2008-07-17,2008-07-17,12889.8,12929.74,12852.93,12887.95
5866,2008-07-18,2008-07-18,12976.22,12999.64,12762.33,12803.7
5867,2008-07-22,2008-07-22,12944.56,13184.96,12921.02,13184.96
5868,2008-07-23,2008-07-23,13259.65,13388.63,13238.55,13312.93
5869,2008-07-24,2008-07-24,13411.28,13603.31,13393.57,13603.31
5870,2008-07-25,2008-07-25,13452.37,13469.83,13324.22,13334.76
5871,2008-07-28,2008-07-28,13407.36,13468.94,13327.12,13353.78
5872,2008-07-29,2008-07-29,13220.33,13220.33,13018.22,13159.45
5873,2008-07-30,2008-07-30,13267.37,13372.28,13264.08,13367.79
5874,2008-07-31,2008-07-31,13410.4,13467.67,13256.38,13376.81
5875,2008-08-01,2008-08-01,13276.57,13294.17,13039.21,13094.59
5876,2008-08-04,2008-08-04,13083.28,13113.94,12910.17,12933.18
5877,2008-08-05,2008-08-05,12957.01,13049.58,12893.34,12914.66
5878,2008-08-06,2008-08-06,13059.43,13295.51,13048.97,13254.89
5879,2008-08-07,2008-08-07,13257.99,13257.99,13034.15,13124.99
5880,2008-08-08,2008-08-08,13026.53,13259.73,12962.82,13168.41
5881,2008-08-11,2008-08-11,13259.46,13468.81,13259.46,13430.91
5882,2008-08-12,2008-08-12,13397.99,13420.1,13276.15,13303.6
5883,2008-08-13,2008-08-13,13205.64,13205.64,12953.34,13023.05
5884,2008-08-14,2008-08-14,12942.61,13090.68,12926.98,12956.8
5885,2008-08-15,2008-08-15,12991.91,13029.58,12952.21,13019.41
5886,2008-08-18,2008-08-18,12971.49,13270.37,12934.22,13165.45
5887,2008-08-19,2008-08-19,13016.5,13016.5,12782.1,12865.05
5888,2008-08-20,2008-08-20,12753.98,12923.66,12753.98,12851.69
5889,2008-08-21,2008-08-21,12885.34,12885.34,12723.83,12752.21
5890,2008-08-22,2008-08-22,12727.37,12732.69,12631.94,12666.04
5891,2008-08-25,2008-08-25,12797.54,12949.33,12797.54,12878.66
5892,2008-08-26,2008-08-26,12711.03,12801.21,12656.09,12778.71
5893,2008-08-27,2008-08-27,12734.39,12783.63,12681.98,12752.96
5894,2008-08-28,2008-08-28,12827.72,12847.46,12718.53,12768.25
5895,2008-08-29,2008-08-29,12925.45,13079.37,12918.49,13072.87
5896,2008-09-01,2008-09-01,12936.81,12940.55,12834.18,12834.18
5897,2008-09-02,2008-09-02,12779.89,12920.52,12491.07,12609.47
5898,2008-09-03,2008-09-03,12703.36,12767.5,12647.29,12689.59
5899,2008-09-04,2008-09-04,12627.64,12660.57,12514.26,12557.66
5900,2008-09-05,2008-09-05,12385.65,12385.65,12163.33,12212.23
5901,2008-09-08,2008-09-08,12359.93,12671.76,12352.35,12624.46
5902,2008-09-09,2008-09-09,12529.96,12529.96,12335.74,12400.65
5903,2008-09-10,2008-09-10,12249.14,12404.67,12159.97,12346.63
5904,2008-09-11,2008-09-11,12237.52,12259.02,12081.51,12102.5
5905,2008-09-12,2008-09-12,12256.78,12277.57,12059.09,12214.76
5906,2008-09-16,2008-09-16,12028.45,12028.45,11551.4,11609.72
5907,2008-09-17,2008-09-17,11737.62,11880.03,11708.7,11749.79
5908,2008-09-18,2008-09-18,11576.94,11577.88,11301.46,11489.3
5909,2008-09-19,2008-09-19,11631.6,11920.86,11615.2,11920.86
5910,2008-09-22,2008-09-22,12037.89,12263.95,12037.89,12090.59
5911,2008-09-24,2008-09-24,12031.98,12115.03,11904.6,12115.03
5912,2008-09-25,2008-09-25,11925.71,12025.41,11835.28,12006.53
5913,2008-09-26,2008-09-26,12026.34,12082.64,11788.73,11893.16
5914,2008-09-29,2008-09-29,11883.25,12062.67,11721.05,11743.61
5915,2008-09-30,2008-09-30,11565.7,11565.7,11160.83,11259.86
5916,2008-10-01,2008-10-01,11396.61,11456.64,11314.28,11368.26
5917,2008-10-02,2008-10-02,11423.13,11452.39,11143.79,11154.76
5918,2008-10-03,2008-10-03,11052.1,11099.73,10938.14,10938.14
5919,2008-10-06,2008-10-06,10817.27,10839.5,10374.38,10473.09
5920,2008-10-07,2008-10-07,10328.54,10363.14,9916.21,10155.9
5921,2008-10-08,2008-10-08,10011.64,10011.64,9159.81,9203.32
5922,2008-10-09,2008-10-09,9168.16,9443.45,9100.93,9157.49
5923,2008-10-10,2008-10-10,9016.34,9016.34,8115.41,8276.43
5924,2008-10-14,2008-10-14,8407.94,9455.62,8407.94,9447.57
5925,2008-10-15,2008-10-15,9390.5,9601.3,9269.49,9547.47
5926,2008-10-16,2008-10-16,9400.85,9400.85,8458.45,8458.45
5927,2008-10-17,2008-10-17,8579.57,8763.71,8539.51,8693.82
5928,2008-10-20,2008-10-20,8775.24,9038.45,8687.7,9005.59
5929,2008-10-21,2008-10-21,9139.26,9358.51,9135.41,9306.25
5930,2008-10-22,2008-10-22,9198.14,9198.14,8674.69,8674.69
5931,2008-10-23,2008-10-23,8547.79,8547.79,8016.61,8460.98
5932,2008-10-24,2008-10-24,8391.04,8391.04,7647.07,7649.08
5933,2008-10-27,2008-10-27,7568.36,7878.97,7141.27,7162.9
5934,2008-10-28,2008-10-28,7143.34,7626.42,6994.9,7621.92
5935,2008-10-29,2008-10-29,7741.52,8211.9,7741.52,8211.9
5936,2008-10-30,2008-10-30,8269.71,9030.85,8269.71,9029.76
5937,2008-10-31,2008-10-31,8958.22,9012.31,8576.98,8576.98
5938,2008-11-04,2008-11-04,8702.77,9142.29,8699.77,9114.6
5939,2008-11-05,2008-11-05,9224.05,9521.24,9216.3,9521.24
5940,2008-11-06,2008-11-06,9373.65,9380.3,8806.71,8899.14
5941,2008-11-07,2008-11-07,8774.49,8868.1,8266.09,8583.0
5942,2008-11-10,2008-11-10,8711.99,9106.29,8711.99,9081.43
5943,2008-11-11,2008-11-11,8965.29,9056.31,8704.56,8809.3
5944,2008-11-12,2008-11-12,8694.91,8782.48,8574.2,8695.51
5945,2008-11-13,2008-11-13,8564.47,8564.47,8148.3,8238.64
5946,2008-11-14,2008-11-14,8378.13,8689.85,8378.13,8462.39
5947,2008-11-17,2008-11-17,8366.88,8767.98,8218.82,8522.58
5948,2008-11-18,2008-11-18,8415.6,8440.41,8302.24,8328.41
5949,2008-11-19,2008-11-19,8309.35,8370.09,8115.71,8273.22
5950,2008-11-20,2008-11-20,8149.77,8149.79,7703.04,7703.04
5951,2008-11-21,2008-11-21,7600.35,7994.68,7406.18,7910.79
5952,2008-11-25,2008-11-25,8026.06,8356.83,8025.69,8323.93
5953,2008-11-26,2008-11-26,8229.72,8317.83,8149.56,8213.22
5954,2008-11-27,2008-11-27,8311.24,8458.68,8300.49,8373.39
5955,2008-11-28,2008-11-28,8400.05,8518.13,8336.57,8512.27
5956,2008-12-01,2008-12-01,8464.36,8464.36,8307.28,8397.22
5957,2008-12-02,2008-12-02,8266.32,8266.32,7863.69,7863.69
5958,2008-12-03,2008-12-03,7965.31,8056.38,7889.82,8004.1
5959,2008-12-04,2008-12-04,8030.2,8107.69,7849.84,7924.24
5960,2008-12-05,2008-12-05,7975.05,8024.33,7908.65,7917.51
5961,2008-12-08,2008-12-08,7970.69,8358.27,7959.01,8329.05
5962,2008-12-09,2008-12-09,8362.37,8499.6,8314.85,8395.87
5963,2008-12-10,2008-12-10,8376.0,8704.92,8376.0,8660.24
5964,2008-12-11,2008-12-11,8642.26,8720.55,8519.11,8720.55
5965,2008-12-12,2008-12-12,8599.12,8610.73,8087.99,8235.87
5966,2008-12-15,2008-12-15,8349.85,8700.17,8349.85,8664.66
5967,2008-12-16,2008-12-16,8608.4,8634.26,8471.24,8568.02
5968,2008-12-17,2008-12-17,8658.22,8741.24,8425.66,8612.52
5969,2008-12-18,2008-12-18,8565.16,8728.36,8534.84,8667.23
5970,2008-12-19,2008-12-19,8640.22,8743.22,8570.56,8588.52
5971,2008-12-22,2008-12-22,8602.5,8751.18,8593.76,8723.78
5972,2008-12-24,2008-12-24,8630.25,8631.83,8476.69,8517.1
5973,2008-12-25,2008-12-25,8531.51,8599.5,8531.16,8599.5
5974,2008-12-26,2008-12-26,8642.14,8740.76,8611.36,8739.52
5975,2008-12-29,2008-12-29,8726.31,8763.67,8638.6,8747.17
5976,2008-12-30,2008-12-30,8716.28,8859.56,8702.95,8859.56
5977,2009-01-05,2009-01-05,8991.21,9127.38,8987.36,9043.12
5978,2009-01-06,2009-01-06,9130.01,9171.03,9029.94,9080.84
5979,2009-01-07,2009-01-07,9133.8,9325.35,9106.05,9239.24
5980,2009-01-08,2009-01-08,9143.21,9148.83,8876.42,8876.42
5981,2009-01-09,2009-01-09,8932.71,8956.85,8773.2,8836.8
5982,2009-01-13,2009-01-13,8732.63,8732.93,8405.5,8413.91
5983,2009-01-14,2009-01-14,8425.75,8516.07,8359.16,8438.45
5984,2009-01-15,2009-01-15,8309.38,8309.38,7997.73,8023.31
5985,2009-01-16,2009-01-16,8125.2,8283.91,8067.47,8230.15
5986,2009-01-19,2009-01-19,8318.26,8351.68,8221.84,8256.85
5987,2009-01-20,2009-01-20,8187.14,8190.42,7962.46,8065.79
5988,2009-01-21,2009-01-21,7949.96,8009.22,7829.3,7901.64
5989,2009-01-22,2009-01-22,7988.3,8051.74,7809.89,8051.74
5990,2009-01-23,2009-01-23,7965.41,7965.41,7745.25,7745.25
5991,2009-01-26,2009-01-26,7714.26,7807.16,7671.04,7682.14
5992,2009-01-27,2009-01-27,7782.9,8115.15,7782.07,8061.07
5993,2009-01-28,2009-01-28,8052.25,8171.63,7936.59,8106.29
5994,2009-01-29,2009-01-29,8201.16,8305.38,8138.99,8251.24
5995,2009-01-30,2009-01-30,8142.88,8142.88,7922.39,7994.05
5996,2009-02-02,2009-02-02,7908.51,7955.75,7795.27,7873.98
5997,2009-02-03,2009-02-03,7862.95,8084.41,7800.8,7825.51
