,Friday_date,Monday_date,Friday_Open,Monday_Open,Friday_High,Monday_High,Friday_Low,Monday_Low,Friday_Close ,Monday_Close ,Friday_Adj Close ,Monday_Adj Close ,Friday_Volume,Monday_Volume,y
147,2022-04-01,2022-04-04,285.2,265.17,285.57,267.11,264.53,261.79,265.84,266.9,249.66,250.65,2387400,1482400,0
148,2022-04-08,2022-04-11,255.8,258.09,260.84,259.87,254.1,254.63,258.15,255.81,242.43,240.24,1150800,1200700,0
149,2022-04-22,2022-04-25,268.04,257.58,268.56,260.22,258.46,253.19,258.59,259.74,242.85,243.93,1404000,1165800,0
150,2022-04-29,2022-05-02,263.94,258.15,265.89,260.64,257.01,251.84,257.88,256.61,242.18,240.99,1591100,1397100,0
151,2022-05-06,2022-05-09,256.34,253.09,256.49,254.39,249.84,248.52,255.74,249.5,241.3,235.41,1124500,1319600,0
152,2022-05-13,2022-05-16,247.98,248.94,253.06,250.37,246.82,246.45,249.32,247.1,235.24,233.15,1116400,745100,0
153,2022-05-20,2022-05-23,228.63,230.86,229.57,233.58,222.54,229.77,228.86,232.79,215.94,219.65,1518600,1160200,0
154,2022-06-03,2022-06-06,245.32,245.64,247.62,246.0,243.22,242.52,244.66,244.68,230.85,230.87,803000,721700,0
155,2022-06-10,2022-06-13,232.55,224.67,234.06,227.05,228.05,221.72,229.36,223.07,216.41,210.48,1341400,1425700,0
156,2022-06-24,2022-06-27,222.5,230.7,231.08,231.04,222.5,226.63,230.43,227.73,217.42,214.87,1486600,973000,0
157,2022-07-08,2022-07-11,228.35,224.72,229.16,227.51,222.37,224.3,226.2,225.57,213.43,212.83,899900,983100,0
158,2022-07-15,2022-07-18,228.95,229.45,230.3,232.24,225.45,228.47,227.89,229.06,215.02,216.13,3217900,955000,0
159,2022-07-22,2022-07-25,242.31,242.54,245.25,247.03,241.32,241.76,243.1,246.9,229.38,232.96,1064400,1002600,0
160,2022-07-29,2022-08-01,245.31,249.03,252.1,254.44,244.89,247.97,251.17,253.01,236.99,238.73,1280800,1150800,0
161,2022-08-05,2022-08-08,248.18,252.75,251.54,254.16,247.77,249.61,251.02,249.74,238.02,236.81,627600,1220900,0
162,2022-08-12,2022-08-15,261.1,260.67,261.95,261.36,260.18,256.74,261.84,257.06,248.28,243.75,863500,1127000,0
163,2022-08-19,2022-08-22,257.4,252.86,257.89,257.33,255.11,251.42,255.75,256.91,242.51,243.61,822000,1296600,0
164,2022-08-26,2022-08-29,262.88,251.98,264.22,254.98,252.88,250.56,252.99,251.85,239.89,238.81,816500,906900,0
165,2022-09-09,2022-09-12,247.18,251.58,250.76,252.18,247.18,248.74,249.85,250.58,236.91,237.61,1581200,1138900,0
166,2022-09-16,2022-09-19,233.52,233.01,236.02,237.19,228.76,232.39,233.98,236.09,221.87,223.87,2843800,921900,0
