Date, Open, High, Low, Close
11/13/78, 113.00, 114.85, 113.00, 113.00
11/10/78, 114.84, 114.84, 114.84, 114.84
11/09/78, 113.88, 114.05, 113.40, 113.88
11/08/78, 112.99, 112.99, 112.12, 112.99
11/07/78, 112.83, 114.67, 112.70, 112.83
11/06/78, 115.08, 115.67, 115.08, 115.08
11/03/78, 115.49, 115.78, 114.77, 115.49
11/02/78, 114.63, 115.66, 114.43, 114.63
11/01/78, 114.65, 114.65, 111.60, 114.65
10/31/78, 111.12, 113.11, 111.12, 111.12
10/30/78, 112.40, 114.46, 111.08, 112.40
10/27/78, 115.25, 117.87, 115.25, 115.25
10/26/78, 118.00, 120.75, 118.00, 118.00
10/25/78, 121.16, 121.72, 120.19, 121.16
10/24/78, 121.14, 122.30, 121.14, 121.14
10/23/78, 121.94, 123.77, 121.28, 121.94
10/20/78, 123.82, 126.90, 123.62, 123.82
10/19/78, 127.22, 128.88, 127.22, 127.22
10/18/78, 128.92, 130.96, 128.92, 128.92
10/17/78, 130.96, 133.39, 130.94, 130.96
10/16/78, 133.94, 135.52, 133.94, 133.94
10/13/78, 135.58, 135.61, 135.49, 135.58
10/12/78, 135.57, 135.78, 135.54, 135.57
10/11/78, 135.27, 135.27, 134.87, 135.27
10/10/78, 134.93, 135.00, 134.74, 134.93
10/09/78, 134.64, 134.00, 133.53, 134.64
10/06/78, 134.00, 134.00, 133.53, 134.00
10/05/78, 133.54, 133.70, 133.29, 133.54
10/04/78, 133.10, 133.10, 132.68, 133.10
10/03/78, 133.11, 133.68, 133.11, 133.11
10/02/78, 133.30, 132.89, 132.35, 133.30
09/29/78, 132.89, 132.89, 132.35, 132.89
09/28/78, 132.11, 132.11, 131.72, 132.11
09/27/78, 132.01, 133.19, 132.01, 132.01
09/26/78, 132.92, 132.93, 132.17, 132.92
09/25/78, 132.11, 132.32, 131.96, 132.11
09/22/78, 132.30, 132.42, 131.84, 132.30
09/21/78, 132.10, 132.53, 131.63, 132.10
09/20/78, 132.66, 133.96, 132.66, 132.66
09/19/78, 134.06, 135.35, 134.06, 134.06
09/18/78, 135.65, 137.40, 135.65, 135.65
09/15/78, 137.36, 138.10, 137.35, 137.36
09/14/78, 138.34, 139.11, 138.34, 138.34
09/13/78, 139.25, 139.63, 139.25, 139.25
09/12/78, 139.24, 139.24, 138.80, 139.24
09/11/78, 138.95, 139.02, 138.62, 138.95
09/08/78, 138.36, 138.36, 137.32, 138.36
09/07/78, 137.09, 137.20, 136.57, 137.09
09/06/78, 136.48, 136.48, 135.69, 136.48
09/05/78, 135.46, 135.49, 135.23, 135.46
09/01/78, 135.35, 135.38, 134.93, 135.35
08/31/78, 135.01, 135.04, 134.72, 135.01
08/30/78, 134.75, 134.78, 134.30, 134.75
08/29/78, 134.63, 135.16, 134.62, 134.63
08/28/78, 135.24, 135.90, 135.24, 135.24
08/25/78, 135.84, 135.89, 135.31, 135.84
08/24/78, 135.28, 135.34, 134.74, 135.28
08/23/78, 134.73, 134.76, 134.12, 134.73
08/22/78, 133.87, 133.87, 133.47, 133.87
08/21/78, 133.77, 134.70, 133.77, 133.77
08/18/78, 134.71, 134.86, 134.17, 134.71
08/17/78, 134.14, 132.77, 132.08, 134.14
08/16/78, 132.77, 132.77, 132.08, 132.77
08/15/78, 131.95, 132.12, 131.69, 131.95
08/14/78, 132.11, 132.34, 132.09, 132.11
08/11/78, 132.00, 132.00, 131.51, 132.00
08/10/78, 131.58, 131.88, 131.56, 131.58
08/09/78, 131.64, 131.73, 130.66, 131.64
08/08/78, 130.49, 130.49, 129.96, 130.49
08/07/78, 130.21, 130.51, 129.84, 130.21
08/04/78, 129.71, 129.25, 128.54, 129.71
08/03/78, 129.02, 129.25, 128.54, 129.02
08/02/78, 128.16, 128.16, 126.82, 128.16
08/01/78, 126.81, 126.81, 126.42, 126.81
07/31/78, 126.32, 126.32, 125.69, 126.32
07/28/78, 125.62, 125.13, 124.53, 125.62
07/27/78, 125.13, 125.13, 124.53, 125.13
07/26/78, 124.48, 124.48, 123.99, 124.48
07/25/78, 123.79, 123.79, 123.46, 123.79
07/24/78, 123.59, 123.59, 123.40, 123.59
07/21/78, 123.60, 123.86, 123.56, 123.60
07/20/78, 123.75, 123.79, 123.04, 123.75
07/19/78, 122.80, 122.80, 121.98, 122.80
07/18/78, 122.09, 122.42, 122.09, 122.09
07/17/78, 122.36, 122.37, 121.82, 122.36
07/14/78, 121.58, 121.58, 120.45, 121.58
07/13/78, 120.43, 120.43, 120.22, 120.43
07/12/78, 120.28, 120.29, 119.93, 120.28
07/11/78, 119.83, 119.83, 119.49, 119.83
07/10/78, 119.38, 119.38, 119.12, 119.38
07/07/78, 119.16, 119.16, 118.92, 119.16
07/06/78, 118.82, 119.10, 118.64, 118.82
07/05/78, 119.22, 120.13, 119.22, 119.22
07/03/78, 120.15, 120.32, 120.12, 120.15
06/30/78, 120.30, 120.30, 120.04, 120.30
06/29/78, 119.98, 119.98, 119.70, 119.98
06/28/78, 119.52, 119.52, 119.15, 119.52
06/27/78, 119.18, 119.31, 119.01, 119.18
06/26/78, 119.54, 120.65, 119.54, 119.54
06/23/78, 120.74, 120.95, 120.73, 120.74
06/22/78, 120.68, 120.69, 120.62, 120.68
06/21/78, 120.63, 121.75, 120.63, 120.63
06/20/78, 122.03, 122.92, 122.03, 122.03
06/19/78, 122.92, 123.46, 122.81, 122.92
06/16/78, 123.69, 123.99, 123.68, 123.69
06/15/78, 124.19, 124.50, 124.19, 124.19
06/14/78, 124.51, 124.72, 124.46, 124.51
06/13/78, 124.24, 124.24, 123.91, 124.24
06/12/78, 124.29, 124.59, 124.29, 124.29
06/09/78, 124.41, 124.41, 123.81, 124.41
06/08/78, 123.99, 124.09, 123.24, 123.99
06/07/78, 123.10, 123.10, 122.66, 123.10
06/06/78, 122.85, 123.09, 122.40, 122.85
06/05/78, 122.10, 122.10, 121.21, 122.10
06/02/78, 121.03, 121.03, 120.40, 121.03
06/01/78, 120.34, 120.36, 120.13, 120.34
05/31/78, 120.24, 120.34, 120.05, 120.24
05/30/78, 120.00, 120.00, 119.75, 120.00
05/26/78, 119.86, 119.86, 119.86, 119.86
05/25/78, 119.82, 120.18, 119.77, 119.82
05/24/78, 119.80, 120.69, 119.69, 119.80
05/23/78, 120.97, 122.01, 120.97, 120.97
05/22/78, 121.93, 121.93, 121.54, 121.93
05/19/78, 121.57, 122.21, 121.66, 121.57
05/18/78, 121.66, 122.21, 121.66, 121.66
05/17/78, 121.84, 121.84, 120.81, 121.84
05/16/78, 120.78, 120.82, 120.05, 120.78
05/15/78, 119.80, 119.80, 119.46, 119.80
05/12/78, 119.40, 119.40, 118.43, 119.40
05/11/78, 118.25, 118.25, 117.59, 118.25
05/10/78, 117.55, 117.59, 117.09, 117.55
05/09/78, 117.05, 117.32, 116.94, 117.05
05/08/78, 117.14, 117.57, 117.13, 117.14
05/05/78, 117.27, 117.30, 116.54, 117.27
05/04/78, 116.48, 116.48, 115.96, 116.48
05/03/78, 116.21, 116.40, 116.12, 116.21
05/02/78, 116.12, 116.12, 115.85, 116.12
05/01/78, 115.96, 115.96, 115.36, 115.96
04/28/78, 115.18, 115.19, 114.50, 115.18
04/27/78, 114.59, 114.83, 114.56, 114.59
04/26/78, 114.70, 114.70, 114.14, 114.70
04/25/78, 114.28, 114.45, 113.84, 114.28
04/24/78, 113.60, 113.60, 113.30, 113.60
04/21/78, 113.32, 113.32, 112.91, 113.32
04/20/78, 112.86, 112.86, 111.98, 112.86
04/19/78, 111.64, 111.77, 111.36, 111.64
04/18/78, 111.43, 111.80, 111.43, 111.43
04/17/78, 111.91, 112.03, 111.49, 111.91
04/14/78, 111.29, 111.29, 110.31, 111.29
04/13/78, 109.99, 109.99, 108.94, 109.99
04/12/78, 108.87, 108.88, 108.48, 108.87
04/11/78, 108.44, 108.69, 108.41, 108.44
04/10/78, 108.53, 108.53, 108.32, 108.53
04/07/78, 108.23, 108.23, 107.54, 108.23
04/06/78, 107.47, 107.47, 107.16, 107.47
04/05/78, 106.95, 106.96, 106.28, 106.95
04/04/78, 106.20, 106.20, 105.84, 106.20
04/03/78, 105.89, 106.21, 105.88, 105.89
03/31/78, 106.20, 106.20, 106.09, 106.20
03/30/78, 106.18, 106.18, 105.99, 106.18
03/29/78, 106.08, 106.08, 105.80, 106.08
03/28/78, 105.68, 105.69, 105.27, 105.68
03/27/78, 105.30, 105.36, 105.21, 105.30
03/23/78, 105.39, 105.39, 105.17, 105.39
03/22/78, 105.16, 105.16, 104.99, 105.16
03/21/78, 105.02, 105.52, 105.02, 105.02
03/20/78, 105.36, 105.36, 105.05, 105.36
03/17/78, 104.94, 104.94, 104.44, 104.94
03/16/78, 104.38, 104.38, 103.87, 104.38
03/15/78, 103.80, 103.86, 103.70, 103.80
03/14/78, 103.66, 103.66, 103.26, 103.66
03/13/78, 103.53, 103.68, 103.51, 103.53
03/10/78, 103.42, 103.42, 102.89, 103.42
03/09/78, 102.82, 102.84, 102.48, 102.82
03/08/78, 102.41, 102.41, 102.10, 102.41
03/07/78, 102.02, 102.02, 101.76, 102.02
03/06/78, 101.74, 191.00, 172.00, 101.74
03/03/78, 101.95, 101.95, 101.82, 101.95
03/02/78, 101.71, 101.71, 101.50, 101.71
03/01/78, 101.47, 101.48, 101.12, 101.47
02/28/78, 101.47, 101.99, 101.47, 101.47
02/27/78, 102.22, 102.81, 102.22, 102.22
02/24/78, 102.70, 102.70, 102.27, 102.70
02/23/78, 102.16, 102.16, 101.98, 102.16
02/22/78, 102.13, 102.19, 102.03, 102.13
02/21/78, 101.99, 102.50, 102.17, 101.99
02/17/78, 102.25, 102.50, 102.17, 102.25
02/16/78, 102.17, 102.50, 102.17, 102.17
02/15/78, 102.56, 102.73, 102.42, 102.56
02/14/78, 102.78, 103.34, 102.76, 102.78
02/13/78, 103.34, 103.57, 103.29, 103.34
02/10/78, 103.58, 103.26, 103.01, 103.58
02/09/78, 103.20, 103.26, 103.01, 103.20
02/08/78, 103.18, 103.18, 102.87, 103.18
02/07/78, 102.75, 102.34, 102.23, 102.75
02/06/78, 102.27, 102.34, 102.23, 102.27
02/03/78, 102.22, 102.23, 101.95, 102.22
02/02/78, 101.94, 101.99, 101.66, 101.94
02/01/78, 101.54, 101.54, 100.87, 101.54
01/31/78, 100.84, 100.13, 100.77, 100.84
01/30/78, 100.97, 100.97, 100.64, 100.97
01/27/78, 100.62, 100.66, 100.48, 100.62
01/26/78, 100.53, 101.05, 100.51, 100.53
01/25/78, 100.87, 100.88, 100.52, 100.87
01/24/78, 100.54, 100.54, 100.27, 100.54
01/23/78, 100.34, 100.78, 100.33, 100.34
01/20/78, 100.63, 100.64, 100.51, 100.63
01/19/78, 100.58, 100.64, 100.51, 100.58
01/18/78, 100.42, 100.42, 100.11, 100.42
01/17/78, 99.98, 99.98, 99.37, 99.98
01/16/78, 99.36, 99.74, 99.33, 99.36
01/13/78, 99.77, 99.85, 99.55, 99.77
01/12/78, 99.54, 99.68, 99.05, 99.54
01/11/78, 99.09, 99.78, 99.09, 99.09
01/10/78, 99.58, 100.16, 99.32, 99.58
01/09/78, 100.20, 101.36, 100.20, 100.20
01/06/78, 101.66, 103.00, 101.65, 101.66
01/05/78, 103.21, 104.02, 103.20, 103.21
01/04/78, 103.66, 103.79, 103.41, 103.66
01/03/78, 104.00, 105.12, 104.00, 104.00
12/30/77, 105.05, 105.05, 105.05, 105.05
12/29/77, 104.42, 104.42, 104.42, 104.42
12/28/77, 104.04, 104.04, 104.04, 104.04
12/27/77, 103.96, 103.96, 103.96, 103.96
12/23/77, 103.94, 103.94, 103.94, 103.94
12/22/77, 103.41, 103.41, 103.41, 103.41
12/21/77, 103.03, 103.03, 103.03, 103.03
12/20/77, 102.50, 102.50, 102.50, 102.50
12/19/77, 103.30, 103.30, 103.30, 103.30
12/16/77, 104.05, 104.05, 104.05, 104.05
12/15/77, 103.89, 103.89, 103.89, 103.89
12/14/77, 103.96, 103.96, 103.96, 103.96
12/13/77, 104.10, 104.10, 104.10, 104.10
12/12/77, 103.89, 103.89, 103.89, 103.89
12/09/77, 103.57, 103.57, 103.57, 103.57
12/08/77, 103.06, 103.06, 103.06, 103.06
12/07/77, 102.85, 102.85, 102.85, 102.85
12/06/77, 102.97, 102.97, 102.97, 102.97
12/05/77, 104.15, 104.15, 104.15, 104.15
12/02/77, 104.10, 104.10, 104.10, 104.10
12/01/77, 103.68, 103.68, 103.68, 103.68
11/30/77, 103.15, 103.15, 103.15, 103.15
11/29/77, 103.20, 103.20, 103.20, 103.20
11/28/77, 104.06, 104.06, 104.06, 104.06
11/25/77, 104.33, 104.33, 104.33, 104.33
11/23/77, 103.74, 103.74, 103.74, 103.74
11/22/77, 102.93, 102.93, 102.93, 102.93
11/21/77, 102.35, 102.35, 102.35, 102.35
11/18/77, 102.22, 102.22, 102.22, 102.22
11/17/77, 101.86, 101.86, 101.86, 101.86
11/16/77, 101.56, 101.56, 101.56, 101.56
11/15/77, 101.52, 101.52, 101.52, 101.52
11/14/77, 100.98, 100.98, 100.98, 100.98
11/11/77, 100.94, 100.94, 100.94, 100.94
11/10/77, 99.98, 99.98, 99.98, 99.98
11/09/77, 98.70, 98.70, 98.70, 98.70
11/08/77, 98.21, 98.21, 98.21, 98.21
11/07/77, 97.85, 97.85, 97.85, 97.85
11/04/77, 97.21, 97.21, 97.21, 97.21
11/03/77, 96.49, 96.49, 96.49, 96.49
11/02/77, 96.51, 96.51, 96.51, 96.51
11/01/77, 96.74, 96.74, 96.74, 96.74
10/31/77, 97.52, 97.52, 97.52, 97.52
10/28/77, 97.49, 97.49, 97.49, 97.49
10/27/77, 97.07, 97.07, 97.07, 97.07
10/26/77, 96.86, 96.86, 96.86, 96.86
10/25/77, 96.83, 96.83, 96.83, 96.83
10/24/77, 97.89, 97.89, 97.89, 97.89
10/21/77, 98.54, 98.54, 98.54, 98.54
10/20/77, 98.60, 98.60, 98.60, 98.60
10/19/77, 98.45, 98.45, 98.45, 98.45
10/18/77, 99.25, 99.25, 99.25, 99.25
10/17/77, 99.14, 99.14, 99.14, 99.14
10/14/77, 99.05, 99.05, 99.05, 99.05
10/13/77, 99.03, 99.03, 99.03, 99.03
10/12/77, 99.83, 99.83, 99.83, 99.83
10/11/77, 101.23, 101.23, 101.23, 101.23
10/10/77, 101.69, 101.69, 101.69, 101.69
10/07/77, 101.62, 101.62, 101.62, 101.62
10/06/77, 101.31, 101.31, 101.31, 101.31
10/05/77, 100.82, 100.82, 100.82, 100.82
10/04/77, 100.81, 100.81, 100.81, 100.81
10/03/77, 101.16, 101.16, 101.16, 101.16
09/30/77, 100.85, 100.85, 100.85, 100.85
09/29/77, 100.27, 100.27, 100.27, 100.27
09/28/77, 99.96, 99.96, 99.96, 99.96
09/27/77, 99.74, 99.74, 99.74, 99.74
09/26/77, 99.74, 99.74, 99.74, 99.74
09/23/77, 99.57, 99.57, 99.57, 99.57
09/22/77, 99.47, 99.47, 99.47, 99.47
09/21/77, 99.76, 99.76, 99.76, 99.76
09/20/77, 100.23, 100.23, 100.23, 100.23
09/19/77, 100.35, 100.35, 100.35, 100.35
09/16/77, 100.74, 100.74, 100.74, 100.74
09/15/77, 100.97, 100.97, 100.97, 100.97
09/14/77, 100.61, 100.61, 100.61, 100.61
09/13/77, 100.46, 100.46, 100.46, 100.46
09/12/77, 100.60, 100.60, 100.60, 100.60
09/09/77, 100.91, 100.91, 100.91, 100.91
09/08/77, 101.28, 101.28, 101.28, 101.28
09/07/77, 101.16, 101.16, 101.16, 101.16
09/06/77, 100.78, 100.78, 100.78, 100.78
09/02/77, 100.83, 100.83, 100.83, 100.83
09/01/77, 100.40, 100.40, 100.40, 100.40
08/31/77, 100.10, 100.10, 100.10, 100.10
08/30/77, 100.11, 100.11, 100.11, 100.11
08/29/77, 100.37, 100.37, 100.37, 100.37
08/26/77, 99.89, 99.89, 99.89, 99.89
08/25/77, 100.14, 100.14, 100.14, 100.14
08/24/77, 100.75, 100.75, 100.75, 100.75
08/23/77, 100.94, 100.94, 100.94, 100.94
08/22/77, 101.05, 101.05, 101.05, 101.05
08/19/77, 100.85, 100.85, 100.85, 100.85
08/18/77, 100.86, 100.86, 100.86, 100.86
08/17/77, 100.72, 100.72, 100.72, 100.72
08/16/77, 100.65, 100.65, 100.65, 100.65
08/15/77, 100.89, 100.89, 100.89, 100.89
08/12/77, 100.76, 100.76, 100.76, 100.76
08/11/77, 100.94, 100.94, 100.94, 100.94
08/10/77, 100.81, 100.81, 100.81, 100.81
08/09/77, 100.52, 100.52, 100.52, 100.52
08/08/77, 100.55, 100.55, 100.55, 100.55
08/05/77, 100.86, 100.86, 100.86, 100.86
08/04/77, 100.39, 100.39, 100.39, 100.39
08/03/77, 100.02, 100.02, 100.02, 100.02
08/02/77, 100.40, 100.40, 100.40, 100.40
08/01/77, 100.76, 100.76, 100.76, 100.76
07/29/77, 100.65, 100.65, 100.65, 100.65
07/28/77, 100.68, 100.68, 100.68, 100.68
07/27/77, 101.25, 101.25, 101.25, 101.25
07/26/77, 102.40, 102.40, 102.40, 102.40
07/25/77, 103.01, 103.01, 103.01, 103.01
07/22/77, 103.11, 103.11, 103.11, 103.11
07/21/77, 102.70, 102.70, 102.70, 102.70
07/20/77, 102.43, 102.43, 102.43, 102.43
07/19/77, 102.38, 102.38, 102.38, 102.38
07/18/77, 102.01, 102.01, 102.01, 102.01
07/15/77, 101.41, 101.41, 101.41, 101.41
07/13/77, 100.93, 100.93, 100.93, 100.93
07/12/77, 100.75, 100.75, 100.75, 100.75
07/11/77, 100.85, 100.85, 100.85, 100.85
07/08/77, 100.81, 100.81, 100.81, 100.81
07/07/77, 100.28, 100.28, 100.28, 100.28
07/06/77, 99.96, 99.96, 99.96, 99.96
07/05/77, 100.12, 100.12, 100.12, 100.12
07/01/77, 99.90, 99.90, 99.90, 99.90
06/30/77, 99.73, 99.73, 99.73, 99.73
06/29/77, 99.34, 99.34, 99.34, 99.34
06/28/77, 99.28, 99.28, 99.28, 99.28
06/27/77, 99.63, 99.63, 99.63, 99.63
06/24/77, 99.66, 99.66, 99.66, 99.66
06/23/77, 99.17, 99.17, 99.17, 99.17
06/22/77, 98.78, 98.78, 98.78, 98.78
06/21/77, 98.83, 98.83, 98.83, 98.83
06/20/77, 98.72, 98.72, 98.72, 98.72
06/17/77, 98.61, 98.61, 98.61, 98.61
06/16/77, 98.22, 98.22, 98.22, 98.22
06/15/77, 97.67, 97.67, 97.67, 97.67
06/14/77, 97.70, 97.70, 97.70, 97.70
06/13/77, 97.28, 97.28, 97.28, 97.28
06/10/77, 97.07, 97.07, 97.07, 97.07
06/09/77, 96.63, 96.63, 96.63, 96.63
06/08/77, 96.59, 96.59, 96.59, 96.59
06/07/77, 96.17, 96.17, 96.17, 96.17
06/06/77, 96.11, 96.11, 96.11, 96.11
06/03/77, 96.19, 96.19, 96.19, 96.19
06/02/77, 95.80, 95.80, 95.80, 95.80
06/01/77, 95.86, 95.86, 95.86, 95.86
05/31/77, 95.59, 95.59, 95.59, 95.59
05/27/77, 95.90, 95.90, 95.90, 95.90
05/26/77, 96.17, 96.17, 96.17, 96.17
05/25/77, 96.18, 96.18, 96.18, 96.18
05/24/77, 96.66, 96.66, 96.66, 96.66
05/23/77, 97.15, 97.15, 97.15, 97.15
05/20/77, 98.00, 98.00, 98.00, 98.00
05/19/77, 98.36, 98.36, 98.36, 98.36
05/18/77, 98.47, 98.47, 98.47, 98.47
05/17/77, 97.90, 97.90, 97.90, 97.90
05/16/77, 97.79, 97.79, 97.79, 97.79
05/13/77, 97.41, 97.41, 97.41, 97.41
05/12/77, 96.96, 96.96, 96.96, 96.96
05/11/77, 96.92, 96.92, 96.92, 96.92
05/10/77, 97.16, 97.16, 97.16, 97.16
05/09/77, 96.76, 96.76, 96.76, 96.76
05/06/77, 96.90, 96.90, 96.90, 96.90
05/05/77, 96.89, 96.89, 96.89, 96.89
05/04/77, 96.63, 96.63, 96.63, 96.63
05/03/77, 96.21, 96.21, 96.21, 96.21
05/02/77, 95.83, 95.83, 95.83, 95.83
04/29/77, 95.48, 95.48, 95.48, 95.48
04/28/77, 95.06, 95.06, 95.06, 95.06
04/27/77, 94.79, 94.79, 94.79, 94.79
04/26/77, 94.12, 94.12, 94.12, 94.12
04/25/77, 94.26, 94.26, 94.26, 94.26
04/22/77, 95.12, 95.12, 95.12, 95.12
04/21/77, 95.82, 95.82, 95.82, 95.82
04/20/77, 96.36, 96.36, 96.36, 96.36
04/19/77, 96.10, 96.10, 96.10, 96.10
04/18/77, 96.17, 96.17, 96.17, 96.17
04/15/77, 96.26, 96.26, 96.26, 96.26
04/14/77, 96.00, 96.00, 96.00, 96.00
04/13/77, 95.10, 95.10, 95.10, 95.10
04/12/77, 95.06, 95.06, 95.06, 95.06
04/11/77, 94.37, 94.37, 94.37, 94.37
04/07/77, 94.03, 94.03, 94.03, 94.03
04/06/77, 93.89, 93.89, 93.89, 93.89
04/05/77, 93.66, 93.66, 93.66, 93.66
04/04/77, 93.90, 93.90, 93.90, 93.90
04/01/77, 94.54, 94.54, 94.54, 94.54
03/31/77, 94.13, 94.13, 94.13, 94.13
03/30/77, 94.23, 94.23, 94.23, 94.23
03/29/77, 94.92, 94.92, 94.92, 94.92
03/28/77, 94.85, 94.85, 94.85, 94.85
03/25/77, 95.28, 95.28, 95.28, 95.28
03/24/77, 95.54, 95.54, 95.54, 95.54
03/23/77, 95.76, 95.76, 95.76, 95.76
03/22/77, 96.05, 96.05, 96.05, 96.05
03/21/77, 96.26, 96.26, 96.26, 96.26
03/18/77, 96.44, 96.44, 96.44, 96.44
03/17/77, 96.42, 96.42, 96.42, 96.42
03/16/77, 96.58, 96.58, 96.58, 96.58
03/15/77, 96.39, 96.39, 96.39, 96.39
03/14/77, 96.19, 96.19, 96.19, 96.19
03/11/77, 96.07, 96.07, 96.07, 96.07
03/10/77, 95.94, 95.94, 95.94, 95.94
03/09/77, 95.75, 95.75, 95.75, 95.75
03/08/77, 96.23, 96.23, 96.23, 96.23
03/07/77, 96.17, 96.17, 96.17, 96.17
03/04/77, 96.07, 96.07, 96.07, 96.07
03/03/77, 95.53, 95.53, 95.53, 95.53
03/02/77, 95.19, 95.19, 95.19, 95.19
03/01/77, 95.14, 95.14, 95.14, 95.14
02/28/77, 94.57, 94.57, 94.57, 94.57
02/25/77, 94.90, 94.90, 94.90, 94.90
02/24/77, 94.84, 94.84, 94.84, 94.84
02/23/77, 95.76, 95.76, 95.76, 95.76
02/22/77, 96.14, 96.14, 96.14, 96.14
02/18/77, 96.38, 96.38, 96.38, 96.38
02/17/77, 96.56, 96.56, 96.56, 96.56
02/16/77, 96.62, 96.62, 96.62, 96.62
02/15/77, 96.41, 96.41, 96.41, 96.41
02/14/77, 96.13, 96.13, 96.13, 96.13
02/11/77, 96.09, 96.09, 96.09, 96.09
02/10/77, 96.29, 96.29, 96.29, 96.29
02/09/77, 95.99, 95.99, 95.99, 95.99
02/08/77, 96.59, 96.59, 96.59, 96.59
02/07/77, 96.61, 96.61, 96.61, 96.61
02/04/77, 96.74, 96.74, 96.74, 96.74
02/03/77, 96.33, 96.33, 96.33, 96.33
02/02/77, 96.46, 96.46, 96.46, 96.46
02/01/77, 96.30, 96.30, 96.30, 96.30
01/31/77, 95.54, 95.54, 95.54, 95.54
01/28/77, 95.72, 95.72, 95.72, 95.72
01/27/77, 96.04, 96.04, 96.04, 96.04
01/26/77, 96.51, 96.51, 96.51, 96.51
01/25/77, 97.06, 97.06, 97.06, 97.06
01/24/77, 97.37, 97.37, 97.37, 97.37
01/21/77, 97.32, 97.32, 97.32, 97.32
01/20/77, 97.08, 97.08, 97.08, 97.08
01/19/77, 97.55, 97.55, 97.55, 97.55
01/18/77, 97.13, 97.13, 97.13, 97.13
01/17/77, 97.14, 97.14, 97.14, 97.14
01/14/77, 97.20, 97.20, 97.20, 97.20
01/13/77, 96.84, 96.84, 96.84, 96.84
01/12/77, 96.02, 96.02, 96.02, 96.02
01/11/77, 96.41, 96.41, 96.41, 96.41
01/10/77, 97.31, 97.31, 97.31, 97.31
01/07/77, 97.53, 97.53, 97.53, 97.53
01/06/77, 97.29, 97.29, 97.29, 97.29
01/05/77, 96.89, 96.89, 96.89, 96.89
01/04/77, 97.22, 97.22, 97.22, 97.22
01/03/77, 97.69, 97.69, 97.69, 97.69
12/31/76, 97.88, 97.88, 97.88, 97.88
12/30/76, 97.05, 97.05, 97.05, 97.05
12/29/76, 96.29, 96.29, 96.29, 96.29
12/28/76, 96.22, 96.22, 96.22, 96.22
12/27/76, 95.68, 95.68, 95.68, 95.68
12/23/76, 95.22, 95.22, 95.22, 95.22
12/22/76, 95.18, 95.18, 95.18, 95.18
12/21/76, 94.68, 94.68, 94.68, 94.68
12/20/76, 94.47, 94.47, 94.47, 94.47
12/17/76, 94.64, 94.64, 94.64, 94.64
12/16/76, 94.93, 94.93, 94.93, 94.93
12/15/76, 94.92, 94.92, 94.92, 94.92
12/14/76, 94.65, 94.65, 94.65, 94.65
12/13/76, 94.62, 94.62, 94.62, 94.62
12/10/76, 94.62, 94.62, 94.62, 94.62
12/09/76, 94.10, 94.10, 94.10, 94.10
12/08/76, 93.37, 93.37, 93.37, 93.37
12/07/76, 93.01, 93.01, 93.01, 93.01
12/06/76, 92.63, 92.63, 92.63, 92.63
12/03/76, 92.31, 92.31, 92.31, 92.31
12/02/76, 91.84, 91.84, 91.84, 91.84
12/01/76, 91.83, 91.83, 91.83, 91.83
11/30/76, 91.12, 91.12, 91.12, 91.12
11/29/76, 91.08, 91.08, 91.08, 91.08
11/26/76, 91.42, 91.42, 91.42, 91.42
11/24/76, 90.69, 90.69, 90.69, 90.69
11/23/76, 90.22, 90.22, 90.22, 90.22
11/22/76, 90.47, 90.47, 90.47, 90.47
11/19/76, 89.97, 89.97, 89.97, 89.97
11/18/76, 89.81, 89.81, 89.81, 89.81
11/17/76, 89.01, 89.01, 89.01, 89.01
11/16/76, 88.52, 88.52, 88.52, 88.52
11/15/76, 88.13, 88.13, 88.13, 88.13
11/12/76, 88.10, 88.10, 88.10, 88.10
11/11/76, 88.15, 88.15, 88.15, 88.15
11/10/76, 87.82, 87.82, 87.82, 87.82
11/09/76, 88.08, 88.08, 88.08, 88.08
11/08/76, 88.74, 88.74, 88.74, 88.74
11/05/76, 89.47, 89.47, 89.47, 89.47
11/04/76, 90.06, 90.06, 90.06, 90.06
11/03/76, 89.38, 89.38, 89.38, 89.38
11/01/76, 90.39, 90.39, 90.39, 90.39
10/29/76, 90.35, 90.35, 90.35, 90.35
10/28/76, 89.85, 89.85, 89.85, 89.85
10/27/76, 89.62, 89.62, 89.62, 89.62
10/26/76, 89.42, 89.42, 89.42, 89.42
10/25/76, 89.37, 89.37, 89.37, 89.37
10/22/76, 89.26, 89.26, 89.26, 89.26
10/21/76, 89.49, 89.49, 89.49, 89.49
10/20/76, 89.63, 89.63, 89.63, 89.63
10/19/76, 89.45, 89.45, 89.45, 89.45
10/18/76, 89.46, 89.46, 89.46, 89.46
10/15/76, 89.06, 89.06, 89.06, 89.06
10/14/76, 88.73, 88.73, 88.73, 88.73
10/13/76, 89.30, 89.30, 89.30, 89.30
10/12/76, 88.76, 88.76, 88.76, 88.76
10/11/76, 89.02, 89.02, 89.02, 89.02
10/08/76, 89.38, 89.38, 89.38, 89.38
10/07/76, 89.63, 89.63, 89.63, 89.63
10/06/76, 89.07, 89.07, 89.07, 89.07
10/05/76, 89.75, 89.75, 89.75, 89.75
10/04/76, 90.46, 90.46, 90.46, 90.46
10/01/76, 90.44, 90.44, 90.44, 90.44
09/30/76, 91.26, 91.26, 91.26, 91.26
09/29/76, 91.27, 91.27, 91.27, 91.27
